ESTES,956,36318,12.31,40437.3,86.75,7.17,0.48,1.04,2.07,2.49
SANFORD,957,36312,12.31,40449.61,76.62,17.78,0.55,0.66,2.01,2.39
BURCH,958,36269,12.3,40461.9,78.77,15.35,0.49,0.78,2.19,2.41
MADDOX,959,36250,12.29,40474.19,69.75,25.22,0.42,0.47,1.94,2.19
VO,960,36236,12.28,40486.48,1.4,0.16,96.07,0.04,1.72,0.61
OCONNELL,961,36194,12.27,40498.75,95.42,0.32,0.59,0.18,1.28,2.2
VU,962,36179,12.26,40511.01,1.04,(S),96.61,(S),1.68,0.58
ANDERSEN,963,36150,12.26,40523.27,94,0.82,0.69,0.4,1.45,2.63
SPENCE,964,36129,12.25,40535.51,72.23,21.74,0.61,0.55,2.13,2.73
MCPHERSON,965,36125,12.25,40547.76,73.35,20.66,0.57,0.61,2.33,2.49
CHURCH,966,36072,12.23,40559.99,89.18,5.75,0.47,0.82,1.63,2.16
SCHMITT,967,36043,12.22,40572.21,95.68,0.21,0.58,0.36,1.18,1.99
STANTON,968,35997,12.2,40584.41,82.89,11.56,0.71,0.59,1.9,2.36
LEAL,969,35958,12.19,40596.6,13.02,0.51,0.98,0.24,0.35,84.9
CHERRY,970,35877,12.16,40608.76,58.97,35.45,0.65,0.4,2.49,2.04
COMPTON,971,35830,12.15,40620.91,87.26,7.81,0.47,0.69,1.72,2.04
DUDLEY,972,35781,12.13,40633.04,65.96,27.67,0.52,0.74,2.48,2.62
SIERRA,973,35770,12.13,40645.17,7.23,0.74,0.64,0.51,0.32,90.56
POLLARD,974,35749,12.12,40657.29,62.77,31.39,0.55,0.57,2.4,2.33
ALFARO,975,35725,12.11,40669.4,4.88,0.29,1.28,0.1,0.19,93.26
HESTER,976,35642,12.08,40681.48,73.1,21.94,0.52,0.5,2.18,1.76
PROCTOR,977,35636,12.08,40693.56,70.12,21.55,0.53,2.44,3.11,2.25
LU,978,35628,12.08,40705.64,1.77,0.36,95.74,0.02,1.43,0.69
HINTON,979,35606,12.07,40717.71,53.16,40.63,0.37,1.17,2.58,2.09
NOVAK,980,35461,12.02,40729.73,95.47,0.33,0.7,0.21,1.07,2.23
GOOD,981,35446,12.02,40741.75,88.9,5.48,1.15,0.41,1.62,2.43
MADDEN,982,35438,12.01,40753.76,84.48,10.47,0.68,0.46,1.77,2.14
MCCANN,983,35408,12,40765.77,89.67,5.48,0.65,0.43,1.6,2.17
TERRELL,983,35408,12,40777.77,55.26,38.99,0.39,0.75,2.41,2.2
JARVIS,985,35350,11.98,40789.75,84.87,9.29,0.56,0.55,1.95,2.77
DICKSON,986,35312,11.97,40801.72,75.76,16.89,0.7,1.36,2.19,3.1
REYNA,987,35291,11.96,40813.69,6.18,0.27,0.47,0.45,0.2,92.43
CANTRELL,988,35266,11.96,40825.64,89.67,4.68,0.45,1.18,1.93,2.09
MAYO,989,35228,11.94,40837.59,63.25,22.18,2.08,0.91,2.52,9.07
BRANCH,990,35225,11.94,40849.53,47.37,45.9,0.5,0.62,2.63,2.98
HENDRIX,991,35194,11.93,40861.46,77.99,16.18,0.47,0.71,2.23,2.41
ROLLINS,992,35132,11.91,40873.37,68.29,25.95,0.4,0.48,2.4,2.48
ROWLAND,993,35121,11.91,40885.27,86.6,7.42,0.6,1.02,1.88,2.48
WHITNEY,994,35118,11.91,40897.18,85.44,8.45,0.83,0.82,1.99,2.48
DUKE,995,35053,11.88,40909.06,85.45,8.08,0.62,0.57,1.96,3.32
ODOM,996,35020,11.87,40920.94,69.03,25.85,0.45,0.58,1.99,2.11
DAUGHERTY,997,34987,11.86,40932.8,90.01,4.48,0.47,1.09,1.94,2
TRAVIS,998,34985,11.86,40944.66,73.32,21.01,0.52,0.53,2.21,2.4
TANG,999,34961,11.85,40956.51,2.64,0.62,93.31,0.05,2.13,1.25
ARCHER,1000,34949,11.85,40968.36,79.5,13.99,0.6,0.74,2.03,3.13
